billing_code,name,description,provider_reference_0,negotiated_rate_0_0,billing_class_0_0,negotiated_rate_0_1,billing_class_0_1,negotiated_rate_0_2,billing_class_0_2,negotiated_rate_0_3,billing_class_0_3,negotiated_rate_0_4,billing_class_0_4,negotiated_rate_0_5,billing_class_0_5,provider_reference_1,negotiated_rate_1_0,billing_class_1_0,negotiated_rate_1_1,billing_class_1_1,negotiated_rate_1_2,billing_class_1_2,negotiated_rate_1_3,billing_class_1_3,negotiated_rate_1_4,billing_class_1_4,negotiated_rate_1_5,billing_class_1_5,provider_reference_2,negotiated_rate_2_0,billing_class_2_0,negotiated_rate_2_1,billing_class_2_1,negotiated_rate_2_2,billing_class_2_2,negotiated_rate_2_3,billing_class_2_3,negotiated_rate_2_4,billing_class_2_4,negotiated_rate_2_5,billing_class_2_5,provider_reference_3,negotiated_rate_3_0,billing_class_3_0,negotiated_rate_3_1,billing_class_3_1,negotiated_rate_3_2,billing_class_3_2,negotiated_rate_3_3,billing_class_3_3,negotiated_rate_3_4,billing_class_3_4,negotiated_rate_3_5,billing_class_3_5,provider_reference_4,negotiated_rate_4_0,billing_class_4_0,negotiated_rate_4_1,billing_class_4_1,negotiated_rate_4_2,billing_class_4_2,negotiated_rate_4_3,billing_class_4_3,negotiated_rate_4_4,billing_class_4_4,negotiated_rate_4_5,billing_class_4_5,negotiated_rate_4_6,billing_class_4_6,provider_reference_5,negotiated_rate_5_0,billing_class_5_0,negotiated_rate_5_1,billing_class_5_1,negotiated_rate_5_2,billing_class_5_2,negotiated_rate_5_3,billing_class_5_3,negotiated_rate_5_4,billing_class_5_4,provider_reference_6,negotiated_rate_6_0,billing_class_6_0,negotiated_rate_6_1,billing_class_6_1,negotiated_rate_6_2,billing_class_6_2,negotiated_rate_6_3,billing_class_6_3,provider_reference_7,negotiated_rate_7_0,billing_class_7_0,negotiated_rate_7_1,billing_class_7_1,negotiated_rate_7_2,billing_class_7_2,negotiated_rate_7_3,billing_class_7_3,negotiated_rate_7_4,billing_class_7_4,provider_reference_8,negotiated_rate_8_0,billing_class_8_0,negotiated_rate_8_1,billing_class_8_1,negotiated_rate_8_2,billing_class_8_2,provider_reference_9,negotiated_rate_9_0,billing_class_9_0,negotiated_rate_9_1,billing_class_9_1,provider_reference_10,negotiated_rate_10_0,billing_class_10_0,negotiated_rate_10_1,billing_class_10_1,provider_reference_11,negotiated_rate_11_0,billing_class_11_0,negotiated_rate_11_1,billing_class_11_1,negotiated_rate_11_2,billing_class_11_2,negotiated_rate_11_3,billing_class_11_3,provider_reference_12,negotiated_rate_12_0,billing_class_12_0,negotiated_rate_12_1,billing_class_12_1,provider_reference_13,negotiated_rate_13_0,billing_class_13_0,provider_reference_14,negotiated_rate_14_0,billing_class_14_0,negotiated_rate_14_1,billing_class_14_1,provider_reference_15,negotiated_rate_15_0,billing_class_15_0,negotiated_rate_15_1,billing_class_15_1,provider_reference_16,negotiated_rate_16_0,billing_class_16_0,provider_reference_17,negotiated_rate_17_0,billing_class_17_0,negotiated_rate_17_1,billing_class_17_1,provider_reference_18,negotiated_rate_18_0,billing_class_18_0,negotiated_rate_18_1,billing_class_18_1,provider_reference_19,negotiated_rate_19_0,billing_class_19_0,provider_reference_20,negotiated_rate_20_0,billing_class_20_0,negotiated_rate_20_1,billing_class_20_1,provider_reference_21,negotiated_rate_21_0,billing_class_21_0,provider_reference_22,negotiated_rate_22_0,billing_class_22_0,provider_reference_23,negotiated_rate_23_0,billing_class_23_0,provider_reference_24,negotiated_rate_24_0,billing_class_24_0,provider_reference_25,negotiated_rate_25_0,billing_class_25_0,negotiated_rate_25_1,billing_class_25_1,provider_reference_26,negotiated_rate_26_0,billing_class_26_0,negotiated_rate_26_1,billing_class_26_1,provider_reference_27,negotiated_rate_27_0,billing_class_27_0,negotiated_rate_27_1,billing_class_27_1,provider_reference_28,negotiated_rate_28_0,billing_class_28_0,negotiated_rate_28_1,billing_class_28_1,provider_reference_29,negotiated_rate_29_0,billing_class_29_0,negotiated_rate_29_1,billing_class_29_1,provider_reference_30,negotiated_rate_30_0,billing_class_30_0,provider_reference_31,negotiated_rate_31_0,billing_class_31_0,negotiated_rate_31_1,billing_class_31_1,provider_reference_32,negotiated_rate_32_0,billing_class_32_0,negotiated_rate_32_1,billing_class_32_1,provider_reference_33,negotiated_rate_33_0,billing_class_33_0,provider_reference_34,negotiated_rate_34_0,billing_class_34_0,provider_reference_35,negotiated_rate_35_0,billing_class_35_0,provider_reference_36,negotiated_rate_36_0,billing_class_36_0,provider_reference_37,negotiated_rate_37_0,billing_class_37_0,provider_reference_38,negotiated_rate_38_0,billing_class_38_0,provider_reference_39,negotiated_rate_39_0,billing_class_39_0,negotiated_rate_39_1,billing_class_39_1,provider_reference_40,negotiated_rate_40_0,billing_class_40_0,provider_reference_41,negotiated_rate_41_0,billing_class_41_0,provider_reference_42,negotiated_rate_42_0,billing_class_42_0,provider_reference_43,negotiated_rate_43_0,billing_class_43_0,provider_reference_44,negotiated_rate_44_0,billing_class_44_0,provider_reference_45,negotiated_rate_45_0,billing_class_45_0,provider_reference_46,negotiated_rate_46_0,billing_class_46_0,provider_reference_47,negotiated_rate_47_0,billing_class_47_0,provider_reference_48,negotiated_rate_48_0,billing_class_48_0,provider_reference_49,negotiated_rate_49_0,billing_class_49_0,provider_reference_50,negotiated_rate_50_0,billing_class_50_0,provider_reference_51,negotiated_rate_51_0,billing_class_51_0,provider_reference_52,negotiated_rate_52_0,billing_class_52_0,provider_reference_53,negotiated_rate_53_0,billing_class_53_0,provider_reference_54,negotiated_rate_54_0,billing_class_54_0,provider_reference_55,negotiated_rate_55_0,billing_class_55_0,provider_reference_56,negotiated_rate_56_0,billing_class_56_0,negotiated_rate_56_1,billing_class_56_1,provider_reference_57,negotiated_rate_57_0,billing_class_57_0,provider_reference_58,negotiated_rate_58_0,billing_class_58_0,provider_reference_59,negotiated_rate_59_0,billing_class_59_0,provider_reference_60,negotiated_rate_60_0,billing_class_60_0,provider_reference_61,negotiated_rate_61_0,billing_class_61_0
94727,PULM FUNCTION TEST BY GAS,PULM FUNCTION TEST BY GAS,7457,17.04,professional,,,,,,,,,,,102,16.99,professional,,,,,,,,,,,2760,152.94,institutional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90633,HEPA VACC PED/ADOL 2 DOSE IM,HEPA VACC PED/ADOL 2 DOSE IM,2760,23.41,institutional,24.12,institutional,35.78,institutional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92004,EYE EXAM NEW PATIENT,EYE EXAM NEW PATIENT,5935,133.08,professional,,,,,,,,,,,1009,70,professional,,,,,,,,,,,608,132.8,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77080,DXA BONE DENSITY AXIAL,DXA BONE DENSITY AXIAL,2760,285.12,institutional,325.18,institutional,,,,,,,,,1988,13.55,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83540,ASSAY OF IRON,ASSAY OF IRON,2760,13.19,institutional,14.77,institutional,15.37,institutional,8.9,institutional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99283,EMERGENCY DEPT VISIT,EMERGENCY DEPT VISIT,4760,87.64,professional,,,,,,,,,,,7599,87.64,professional,,,,,,,,,,,1982,87.44,professional,,,,,,,,,,,9054,102.95,professional,,,,,,,,,,,5307,102.87,professional,,,,,,,,,,,,,7457,102.87,professional,,,,,,,,,2760,140.8,institutional,155.72,institutional,206.95,institutional,418.28,institutional,8144,102.99,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98941,CHIROPRACT MANJ 3-4 REGIONS,CHIROPRACT MANJ 3-4 REGIONS,1746,27.03,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62323,NJX INTERLAMINAR LMBR/SAC,NJX INTERLAMINAR LMBR/SAC,2760,1343.17,institutional,,,,,,,,,,,165,140.02,professional,,,,,,,,,,,308,139.97,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82728,ASSAY OF FERRITIN,ASSAY OF FERRITIN,2760,17.29,institutional,22.39,institutional,22.9,institutional,29.85,institutional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97035,ULTRASOUND THERAPY,ULTRASOUND THERAPY,2760,34.28,institutional,35.69,institutional,,,,,,,,,1746,8.73,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99213,OFFICE O/P EST LOW 20-29 MIN,OFFICE O/P EST LOW 20-29 MIN,7977,52.69,professional,,,,,,,,,,,1248,75.46,professional,,,,,,,,,,,1988,94.42,professional,,,,,,,,,,,8248,83.87,professional,,,,,,,,,,,308,94,professional,,,,,,,,,,,,,5856,47.36,professional,,,,,,,,,2339,93.93,professional,,,,,,,5935,93.93,professional,,,,,,,,,6889,93.93,professional,,,,,1982,106.91,professional,79.23,professional,4048,46.97,professional,,,2863,50.4,professional,,,,,,,5204,125.78,professional,94.16,professional,1746,70.21,professional,7137,94.1,professional,,,4760,107.09,professional,78.81,professional,5948,94.06,professional,7599,79.84,professional,,,165,122.42,professional,94.2,professional,102,94.71,professional,2015,94.71,professional,,,5387,94.71,professional,8373,94.71,professional,8649,118.8,professional,6453,101.32,professional,5307,103.97,professional,92.79,professional,8144,86.96,professional,,,8141,63.14,professional,,,9054,94.19,professional,,,3628,94.12,professional,,,3871,35.59,professional,1752,59.3,professional,,,6886,37.5,professional,,,4108,94.45,professional,5273,94.45,professional,6640,94.45,professional,7615,94.45,professional,8246,92.92,professional,102,109,professional,194,109,professional,,,3628,109,professional,5387,109,professional,7615,109,professional,8246,109,professional,8888,109,professional,2036,41.51,professional,608,90.62,professional,7201,94.15,professional,2571,85.43,professional,4665,59.76,professional,669,94.11,professional,2580,94.13,professional,1737,53.39,professional,5073,53.39,professional,3876,55.59,professional,194,94.18,professional,37,115.71,professional,90.75,professional,8081,87.5,professional,2437,88.19,professional,1009,70.31,professional,3620,70.31,professional,614,70.31,professional
87046,STOOL CULTR AEROBIC BACT EA,STOOL CULTR AEROBIC BACT EA,2760,19.42,institutional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94729,CO/MEMBANE DIFFUSE CAPACITY,CO/MEMBANE DIFFUSE CAPACITY,102,12.63,professional,,,,,,,,,,,7457,12.66,professional,,,,,,,,,,,4760,10.67,professional,,,,,,,,,,,2760,181.68,institutional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59610,VBAC DELIVERY,VBAC DELIVERY,8144,1510.67,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99381,INIT PM E/M NEW PAT INFANT,INIT PM E/M NEW PAT INFANT,5307,105.64,professional,,,,,,,,,,,2760,236.27,institutional,,,,,,,,,,,194,106.95,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97597,RMVL DEVITAL TIS 20 CM/<,RMVL DEVITAL TIS 20 CM/<,2760,267.38,institutional,,,,,,,,,,,3628,51.47,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99212,OFFICE O/P EST SF 10-19 MIN,OFFICE O/P EST SF 10-19 MIN,5204,78.08,professional,,,,,,,,,,,5387,78.08,professional,,,,,,,,,,,5307,50.68,professional,,,,,,,,,,,4760,42.98,professional,,,,,,,,,,,3871,33.3,professional,,,,,,,,,,,,,5387,63.75,professional,,,,,,,,,2036,31.79,professional,,,,,,,102,50.72,professional,,,,,,,,,8246,50.95,professional,,,,,1746,35,professional,,,2437,50.5,professional,,,3628,50.5,professional,,,,,,,4108,50.5,professional,,,5204,50.5,professional,5935,50.5,professional,,,608,50.5,professional,,,8888,50.5,professional,669,50.84,professional,,,7457,50.84,professional,,,1737,37.89,professional,8081,50.8,professional,,,1988,51.17,professional,4048,51.17,professional,7201,51.17,professional,8248,51.17,professional,8144,47.31,professional,,,2571,36.36,professional,,,3152,29.17,professional,,,194,77,professional,,,37,77,professional,,,5307,77,professional,669,77,professional,,,308,50.63,professional,,,37,45.97,professional,1982,43.17,professional,194,47.73,professional,1982,65.61,professional,4760,65.61,professional,3876,37.4,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86765,RUBEOLA ANTIBODY,RUBEOLA ANTIBODY,2512,10,professional,,,,,,,,,,,2760,13.2,institutional,20.93,institutional,25.36,institutional,,,,,,,6485,10,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81001,URINALYSIS AUTO W/SCOPE,URINALYSIS AUTO W/SCOPE,2512,2.46,professional,,,,,,,,,,,2760,10.1,institutional,13.31,institutional,13.42,institutional,13.57,institutional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59400,OBSTETRICAL CARE,OBSTETRICAL CARE,8144,1834.02,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31575,DIAGNOSTIC LARYNGOSCOPY,DIAGNOSTIC LARYNGOSCOPY,4760,79.03,professional,,,,,,,,,,,8248,93.34,professional,,,,,,,,,,,2760,565.8,institutional,,,,,,,,,,,1982,79.44,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99215,OFFICE O/P EST HI 40-54 MIN,OFFICE O/P EST HI 40-54 MIN,1248,205.75,professional,,,,,,,,,,,165,205.75,professional,,,,,,,,,,,1988,205.75,professional,,,,,,,,,,,2015,205.75,professional,,,,,,,,,,,4380,205.75,professional,,,,,,,,,,,,,5273,205.75,professional,,,,,,,,,7137,205.75,professional,,,,,,,8248,205.75,professional,,,,,,,,,5204,205.22,professional,,,,,7615,205.01,professional,,,37,204.74,professional,244.88,professional,1982,174.48,professional,,,,,,,194,204.77,professional,,,194,232,professional,5273,232,professional,,,5387,232,professional,,,7615,232,professional,4760,174.06,professional,213.69,professional,2571,204.52,professional,,,2580,204.52,professional,5856,204.52,professional,,,6889,204.52,professional,8081,204.52,professional,8246,204.52,professional,5307,204.98,professional,6453,201.69,professional,,,165,251.45,professional,,,6640,205.03,professional,,,669,204.87,professional,,,5387,205.14,professional,,,8144,205.14,professional,102,204.93,professional,,,4108,204.93,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86850,RBC ANTIBODY SCREEN,RBC ANTIBODY SCREEN,2760,12.34,institutional,15.53,institutional,16.3,institutional,22.86,institutional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70553,MRI BRAIN STEM W/O & W/DYE,MRI BRAIN STEM W/O & W/DYE,2521,750,professional,,,,,,,,,,,2760,1145.45,institutional,1187.68,institutional,1254.43,institutional,,,,,,,1988,106.19,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,RPR S/N/AX/GEN/TRNK 2.5CM/<,RPR S/N/AX/GEN/TRNK 2.5CM/<,4760,54.2,professional,,,,,,,,,,,7457,64.78,professional,,,,,,,,,,,2760,161.94,institutional,69.76,institutional,,,,,,,,,5307,63.77,professional,,,,,,,,,,,9054,64.58,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12011,RPR F/E/E/N/L/M 2.5 CM/<,RPR F/E/E/N/L/M 2.5 CM/<,5307,79.57,professional,,,,,,,,,,,2760,183.78,institutional,66.72,institutional,,,,,,,,,9054,79.79,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77065,DX MAMMO INCL CAD UNI,DX MAMMO INCL CAD UNI,2760,161.94,institutional,175.05,institutional,,,,,,,,,1988,55.09,professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
